country,year,bitcoin_premium_(%),bitcoin_return_(%)
Mexico,2019,-1.291866852,-9.297370988
Mexico,2019,-10.77890345,-7.445926217
Mexico,2019,-6.054965721,10.34760971
Mexico,2019,-22.95198337,4.607250763
Mexico,2019,-35.32894797,33.92607533
Mexico,2019,-23.83930263,62.60019957
Mexico,2019,-3.473225129,24.9025623
Mexico,2019,-5.812763051,-4.830746697
Mexico,2019,3.757542116,-5.086207859
Mexico,2019,-4.399872583,-14.01920366
Mexico,2019,11.93581689,9.411776894
Mexico,2019,3.823749162,-18.87761317
Mexico,2020,-13.87268624,-2.62257348
Mexico,2020,-1.00844036,29.72983237
Mexico,2020,21.70362269,-9.631325626
Mexico,2020,-22.0744205,-24.41880297
Mexico,2020,-5.574349699,35.79378848
Mexico,2020,2.98170219,13.58155991
Mexico,2020,-10.05358639,-6.245834008
Mexico,2020,42.82044732,25.09562694
Mexico,2020,7.265889552,2.167193423
Mexico,2020,-13.86946216,-9.353067409
Mexico,2020,-20.1608066,27.89993579
Mexico,2020,-23.51916605,38.18388871
Mexico,2021,-20.74868097,54.25554899
Mexico,2021,-34.11816959,15.56888965
Mexico,2021,-10.74734327,42.57492909
Mexico,2021,5.373502171,22.76063521
Mexico,2021,22.08444265,-2.210183152
Mexico,2021,4.768083881,-36.3351972
Mexico,2021,-5.39814343,-7.833520327
Mexico,2021,-7.72965968,20.16907482
Mexico,2021,3.064319222,17.07650535
Mexico,2021,-20.63336809,-4.370598077
Mexico,2021,-1.369168834,32.07440311
Mexico,2021,11.37870236,-4.72605788
Mexico,2022,14.62096502,-17.4382123
Mexico,2022,-3.431913936,-18.4162136
Mexico,2022,2.002933613,12.43120944
Mexico,2022,6.648771705,4.563918815
Mexico,2022,13.22837726,-16.15571149
Mexico,2022,18.81604747,-19.87695006
Mexico,2022,-9.954653688,-35.27352832
Mexico,2022,3.288496136,16.81874483
Mexico,2022,-2.968433498,-13.99632194
Mexico,2022,-1.458099465,-2.613907486
Mexico,2022,9.588145364,5.759292974
Mexico,2022,-3.589332185,-18.20856527
Mexico,2023,-15.99837798,4.027534137
Mexico,2023,0.5750155026,34.42037097
Mexico,2023,-2.838579651,1.232965726
Mexico,2023,-1.976736046,20.0440581
Mexico,2023,2.451607655,0.2593315717
Mexico,2023,-3.368395222,-4.803280607
Mexico,2023,0.4199073524,12.23270852
Mexico,2023,5.991740871,-3.075526405
Mexico,2023,-1.904038467,-13.0040267
Mexico,2023,-12.10087546,7.013835788
New Zealand,2013,-169.0301918,10.81498858
New Zealand,2013,32.21718795,210.8759829
New Zealand,2013,23.66444291,-11.49203283
New Zealand,2013,19.9661879,-22.7152839
New Zealand,2013,-2.417629557,6.964873135
New Zealand,2013,3.136653109,15.71748415
New Zealand,2013,-14.66261461,1.919948454
New Zealand,2013,-214.3407599,54.93583318
New Zealand,2013,28.66950992,411.7085454
New Zealand,2014,-15.18583108,-30.396332
New Zealand,2014,18.88728508,2.08687946
New Zealand,2014,1.893216134,-25.60681839
New Zealand,2014,15.64964239,-9.324332612
New Zealand,2014,-13.4800946,-12.83402567
New Zealand,2014,7.345992555,43.04265633
New Zealand,2014,7.326130828,-0.1491116841
New Zealand,2014,11.14914311,-11.09066861
New Zealand,2014,10.89214201,-17.11159755
New Zealand,2014,11.20991965,-18.77986373
New Zealand,2014,-12.25061307,-12.24252079
New Zealand,2014,17.81477153,20.8734957
New Zealand,2015,24.52054797,-22.17435318
New Zealand,2015,7.373772833,-20.88366286
New Zealand,2015,1.835191758,6.000444954
New Zealand,2015,2.480166988,-10.57374899
New Zealand,2015,-2.825053472,-5.218156872
New Zealand,2015,-4.827687562,0.7223297651
New Zealand,2015,-11.17929833,9.463564376
New Zealand,2015,17.60085553,15.29866793
New Zealand,2015,-6.073097666,-22.47587871
New Zealand,2015,-20.4871508,3.576671255
New Zealand,2015,3.16720282,73.95030832
New Zealand,2015,0.3844961767,-0.1076246272
New Zealand,2016,4.679267945,4.413679209
New Zealand,2016,-0.8066756232,-5.655359294
New Zealand,2016,13.25136657,18.7239837
New Zealand,2016,1.177107115,-6.942036196
New Zealand,2016,-3.589407599,7.008129491
New Zealand,2016,-5.132967741,29.56951867
New Zealand,2016,8.97429065,16.66546715
New Zealand,2016,15.5043925,-5.3081008
New Zealand,2016,8.329482659,-4.46818509
New Zealand,2016,9.154506529,11.86445861
New Zealand,2016,6.006495588,4.246367299
New Zealand,2016,-1.045905882,11.89523087
New Zealand,2017,18.41409654,39.74516787
New Zealand,2017,-6.465052262,-15.48716651
New Zealand,2017,11.7078361,22.65738603
New Zealand,2017,-0.09400672052,-2.704296013
New Zealand,2017,-41.59113273,20.66724055
New Zealand,2017,13.20111847,106.797197
New Zealand,2017,23.05543847,2.988925495
New Zealand,2017,-9.926085854,8.905520782
New Zealand,2017,32.9308877,75.34382274
New Zealand,2017,47.963533,73.02737004
New Zealand,2017,-4.040478249,-19.87513847
New Zealand,2017,-16.32027485,56.3675956
New Zealand,2018,19.65847633,31.80809428
New Zealand,2018,5.198577729,-43.71973535
New Zealand,2018,22.67868363,25.20314606
New Zealand,2018,-7.489091473,-36.34307343
New Zealand,2018,2.967344472,16.10656289
New Zealand,2018,14.61896341,-9.501468097
New Zealand,2018,8.386191485,-0.08261186412
New Zealand,2018,17.64139361,4.968643899
New Zealand,2018,3.587424837,-15.53520336
New Zealand,2018,5.972802674,-0.3644215034
New Zealand,2018,33.24954259,8.166767185
New Zealand,2018,25.53277191,-33.67597501
New Zealand,2019,-3.215826594,-27.76479075
New Zealand,2019,-1.778734443,2.651966627
New Zealand,2019,-9.04044166,-1.393323657
New Zealand,2019,-32.39317835,-0.1177509567
New Zealand,2019,-99.85525421,-2.35042735
New Zealand,2019,-201.6771822,-1.426092206
New Zealand,2019,-208.4138577,2.082057563
New Zealand,2019,-205.4096698,-1.721655669
New Zealand,2019,-174.3023121,-3.880546908
New Zealand,2019,-158.2109916,-0.9192081157
New Zealand,2019,-131.4830466,2.948245473
New Zealand,2019,-104.9133905,0.08249027237
New Zealand,2020,-125.5628333,4.740058784
New Zealand,2020,-170.6768774,-4.105358495
New Zealand,2020,-96.62370865,-3.568884898
New Zealand,2020,-143.1380176,-4.702878888
New Zealand,2020,-4.038941184,174.4546518
New Zealand,2020,20.17708201,36.0414927
New Zealand,2020,-6.349018298,-20.17567802
New Zealand,2020,41.84862619,18.86450547
New Zealand,2020,7.847060968,4.558900721
New Zealand,2020,-10.72775023,-7.365324125
New Zealand,2020,-20.31216727,24.2146494
New Zealand,2020,-19.85250478,42.59075269
New Zealand,2021,-46.48274208,23.38134318
New Zealand,2021,-34.89566592,39.39096598
New Zealand,2021,-13.66076162,39.72570124
New Zealand,2021,7.115727715,28.35327552
New Zealand,2021,20.34425519,-6.107667612
New Zealand,2021,8.335728212,-32.38006493
New Zealand,2021,-5.196816606,-11.11654394
New Zealand,2021,-7.335492792,20.37998578
New Zealand,2021,7.961431245,22.85465745
New Zealand,2021,-22.23636892,-10.39244149
New Zealand,2021,-0.9069077645,34.44251605
New Zealand,2021,19.48836244,4.3923303
New Zealand,2022,13.67326206,-25.81680148
New Zealand,2022,-5.301509111,-18.97521039
New Zealand,2022,0.7396090424,13.00665245
New Zealand,2022,6.296485286,5.513714763
New Zealand,2022,13.19204597,-15.87452545
New Zealand,2022,16.73004767,-21.85140952
New Zealand,2022,-15.260181,-36.66637066
New Zealand,2022,7.723749771,28.34129478
New Zealand,2022,-1.711139495,-16.92613583
New Zealand,2022,-0.6525559732,-3.03315399
New Zealand,2022,10.74943637,6.284769383
New Zealand,2022,3.579783662,-13.25581971
New Zealand,2023,-21.87530998,-7.841042035
New Zealand,2023,2.846982893,44.53337571
New Zealand,2023,-3.289329803,-1.511997179
New Zealand,2023,-1.980157303,20.56617639
New Zealand,2023,-6.808428284,-8.429841286
New Zealand,2023,-3.754339229,3.84579019
New Zealand,2023,0.4125242635,12.64339737
New Zealand,2023,3.99782702,-5.081559005
New Zealand,2023,-1.16676474,-10.51139502
New Zealand,2023,-12.75041003,5.627565842
Russia,2013,-36.57697297,10.5142184
Russia,2013,54.61977924,135.7309525
Russia,2013,53.59634005,-2.522578636
Russia,2013,61.28642933,-2.875399361
Russia,2013,-28.37493471,-58.72135901
Russia,2013,-6.762717672,31.59650324
Russia,2013,-26.86339846,1.532444881
Russia,2013,-271.2240893,45.15463925
Russia,2013,32.57214681,539.284238
Russia,2014,-15.20592822,-34.21596865
Russia,2014,28.47852835,15.79723562
Russia,2014,-3.857473077,-38.03564631
Russia,2014,16.92701159,-2.533231367
Russia,2014,-13.4590563,-14.13811537
Russia,2014,4.553028295,38.83120668
Russia,2014,4.61295619,-0.06496140204
Russia,2014,13.99251839,-5.462344491
Russia,2014,12.03745562,-18.71945614
Russia,2014,18.23095887,-12.93952409
Russia,2014,-13.19032305,-19.8528621
Russia,2014,6.535460657,7.1762499
Russia,2015,30.20715265,-4.281989365
Russia,2015,42.67013374,18.19562369
Russia,2015,28.90993155,-9.405562607
Russia,2015,6.57853146,-32.39724528
Russia,2015,-1.868447975,-8.348802188
Russia,2015,-8.72400765,-3.79069856
Russia,2015,-14.05852926,10.66625005
Russia,2015,31.61613206,42.52700823
Russia,2015,-8.529290847,-37.11803592
Russia,2015,-19.43742165,6.90646717
Russia,2015,-5.647511979,58.0476677
Russia,2015,-12.21022669,-3.247179783
Russia,2016,1.256096297,13.53767058
Russia,2016,-11.79816229,-11.87588137
Russia,2016,0.9070730095,15.26668883
Russia,2016,-13.20654841,-7.206068777
Russia,2016,-10.70278173,14.70638006
Russia,2016,-34.26520617,8.423012763
Russia,2016,-2.069193926,32.87285613
Russia,2016,3.287273172,-7.232907658
Russia,2016,-8.027336957,-7.211631982
Russia,2016,-10.1319572,8.739202627
Russia,2016,-5.104181538,13.01829369
Russia,2016,-15.22434814,9.725657323
Russia,2017,-1.797238716,27.71487046
Russia,2017,-14.08715728,-1.595752192
Russia,2017,6.27448102,23.81911608
Russia,2017,-24.85465193,-17.19954871
Russia,2017,-55.49956184,37.05438079
Russia,2017,-10.91358203,77.73262656
Russia,2017,7.371036574,9.318145229
Russia,2017,-42.61604453,1.053450748
Russia,2017,13.97689417,77.36402386
Russia,2017,-28.99768364,-10.47728235
Russia,2017,-32.91621944,55.47686002
Russia,2017,-48.45473328,56.52502041
Russia,2018,8.572094741,47.82299752
Russia,2018,3.516105471,-37.07041548
Russia,2018,6.003011683,4.819121214
Russia,2018,-23.37039638,-32.57611109
Russia,2018,-0.3996480273,28.79205224
Russia,2018,8.356947339,-12.75959297
Russia,2018,-15.82619664,-15.17315019
Russia,2018,9.848121606,21.23824853
Russia,2018,5.014051689,-6.153981589
Russia,2018,2.615167685,-5.223144155
Russia,2018,20.22025354,-6.266836705
Russia,2018,15.09633538,-30.47387377
Russia,2019,4.340755057,-11.13524887
Russia,2019,-8.727023342,-10.94312006
Russia,2019,-3.18724895,11.31362871
Russia,2019,-19.36370249,4.838324542
Russia,2019,-34.48120169,30.83713009
Russia,2019,-26.71816827,57.91070083
Russia,2019,-1.546359664,30.23129624
Russia,2019,-8.900024339,-9.250735591
Russia,2019,3.337385049,-2.741534523
Russia,2019,-4.110216433,-13.40358433
Russia,2019,13.25081344,10.76214348
Russia,2019,6.95981092,-17.39542911
Russia,2020,-13.62695514,-5.59407963
Russia,2020,-1.602619675,28.69285032
Russia,2020,23.73469317,-6.678910941
Russia,2020,-19.86406598,-25.02183882
Russia,2020,-4.534687038,34.6611226
Russia,2020,1.907756639,11.23176306
Russia,2020,-9.887689129,-5.064913522
Russia,2020,41.64064654,22.38191664
Russia,2020,7.18085128,4.179702031
Russia,2020,-12.42442942,-8.103756156
Russia,2020,-20.21613869,26.21873106
Russia,2020,-24.11143806,37.58778935
Russia,2021,-25.05484637,49.65806337
Russia,2021,-38.15959182,16.18916981
Russia,2021,-12.62645947,44.42070907
Russia,2021,2.111128703,20.68288622
Russia,2021,21.76283063,0.7454031511
Russia,2021,5.531753286,-35.55562542
Russia,2021,-5.811332641,-8.92962832
Russia,2021,-7.182824056,21.25566367
Russia,2021,3.378285706,16.86072718
Russia,2021,-20.7172487,-4.746566687
Russia,2021,-1.418756963,32.10161714
Russia,2021,11.43314708,-4.620855015
Russia,2022,13.94877148,-18.13347371
Russia,2022,-3.618216568,-17.92174046
Russia,2022,-9.922057723,0.4145531056
Russia,2022,7.07420113,17.82497582
Russia,2022,11.2887445,-18.36267909
Russia,2022,19.44852788,-17.44275556
Russia,2022,-14.94435632,-38.5656615
Russia,2022,2.843599725,21.56072857
Russia,2022,-3.059553398,-13.67707392
Russia,2022,-3.272369456,-4.240102523
Russia,2022,9.390462907,7.415616142
Russia,2022,-2.402775529,-17.079929
Russia,2023,-24.45422366,-4.151068648
Russia,2023,0.6006814121,44.25634953
Russia,2023,-3.27427498,0.7798599299
Russia,2023,-1.485805749,21.13581251
Russia,2023,2.911388803,0.2491800449
Russia,2023,-3.558394911,-5.425812667
Russia,2023,-0.1677827937,11.77931546
Russia,2023,4.914652174,-3.607910043
Russia,2023,-0.3359897114,-10.63213206
Russia,2023,-11.70567872,5.739932088
Singapore,2013,-18.79759775,9.231270709
Singapore,2013,7.4234785,0.5107543544
Singapore,2013,26.21500334,25.06116206
Singapore,2013,40.212788,0
Singapore,2013,-42.52291664,-42.57962856
Singapore,2013,15.66007636,84.94186459
Singapore,2013,-20.99604505,-15.90240165
Singapore,2013,-226.2980506,57.50249061
Singapore,2013,28.29528841,428.4014062
Singapore,2014,-20.55838619,-33.14925575
Singapore,2014,29.5983301,23.10459727
Singapore,2014,-4.772030239,-39.53823307
Singapore,2014,7.855863422,-11.35457946
Singapore,2014,-9.251550515,-1.094635983
Singapore,2014,8.647315606,39.6742606
Singapore,2014,14.47398131,6.676332932
Singapore,2014,19.83047592,-9.063000641
Singapore,2014,19.58840225,-17.12209454
Singapore,2014,16.67010399,-21.90378061
Singapore,2014,-14.31202351,-19.12443274
Singapore,2014,14.84038577,18.79395856
Singapore,2015,23.32448209,-20.61568933
Singapore,2015,-9.064014202,-31.74308612
Singapore,2015,-7.688228905,13.77393526
Singapore,2015,2.967244712,-1.405651501
Singapore,2015,-3.31465672,-6.138482505
Singapore,2015,-7.11858291,-0.9624375887
Singapore,2015,-8.889747972,14.20768669
Singapore,2015,15.94409555,10.69852409
Singapore,2015,-5.537668097,-20.5159234
Singapore,2015,-20.64077175,2.922616808
Singapore,2015,-16.87993305,44.29826132
Singapore,2015,-10.49444611,8.701691931
Singapore,2016,5.328106048,16.61038149
Singapore,2016,-8.744061452,-13.13702993
Singapore,2016,4.607788991,16.46741703
Singapore,2016,-5.96768538,-4.569338706
Singapore,2016,-9.844496911,8.210574614
Singapore,2016,-22.02474394,18.37413518
Singapore,2016,3.102950874,27.20518852
Singapore,2016,7.282612408,-8.138770718
Singapore,2016,-4.548401663,-8.084793597
Singapore,2016,-9.124832271,6.208589122
Singapore,2016,0.3774608782,18.14663755
Singapore,2016,-14.3250888,4.821052392
Singapore,2017,0.5904858852,29.76178212
Singapore,2017,-9.954472968,-0.292079899
Singapore,2017,9.950262885,24.20504778
Singapore,2017,-10.66604856,-10.24727891
Singapore,2017,-50.27763062,25.70062221
Singapore,2017,-7.175842263,77.75431605
Singapore,2017,9.213002848,7.777369761
Singapore,2017,-28.14097803,10.2321679
Singapore,2017,17.97196581,67.12368194
Singapore,2017,-22.55814584,-10.14956732
Singapore,2017,-30.58472869,50.35283456
Singapore,2017,-45.00700579,57.43570894
Singapore,2018,4.42552374,38.1254746
Singapore,2018,3.266335601,-34.38619748
Singapore,2018,13.71779766,14.48696588
Singapore,2018,-17.63175811,-35.09062112
Singapore,2018,6.962168914,32.51813165
Singapore,2018,11.68557125,-16.10946704
Singapore,2018,-15.11964942,-17.75248347
Singapore,2018,12.22899787,23.76733492
Singapore,2018,8.487642989,-5.164322708
Singapore,2018,2.227909619,-9.050755512
Singapore,2018,22.9031935,-2.61924973
Singapore,2018,13.52762322,-34.03086198
Singapore,2019,4.41061222,-9.427207506
Singapore,2019,-11.53658264,-13.2498226
Singapore,2019,-5.356490991,11.83890663
Singapore,2019,-18.98813031,7.380142612
Singapore,2019,-35.63236456,29.31848742
Singapore,2019,-25.16621788,61.23713403
Singapore,2019,-4.999844135,24.40542259
Singapore,2019,-7.280258684,-4.747677524
Singapore,2019,3.194349398,-4.329712317
Singapore,2019,-4.626064682,-13.70303072
Singapore,2019,11.99842862,9.726841168
Singapore,2019,3.630326783,-19.09799342
Singapore,2020,-16.51137842,-4.636526515
Singapore,2020,0.3133948464,34.49603787
Singapore,2020,23.14367585,-9.142849667
Singapore,2020,-21.27901733,-25.32233864
Singapore,2020,-1.115119917,40.85855102
Singapore,2020,3.674667074,9.566716551
Singapore,2020,-10.16422878,-7.008972983
Singapore,2020,41.48603075,22.36570625
Singapore,2020,7.229607891,4.510611063
Singapore,2020,-12.63830386,-8.326426321
Singapore,2020,-19.58696598,27.12417472
Singapore,2020,-22.31926833,38.87302612
Singapore,2021,-19.36339126,54.52991501
Singapore,2021,-34.92307242,13.56149205
Singapore,2021,-11.49817196,42.46472315
Singapore,2021,4.851243238,22.91452473
Singapore,2021,21.00804146,-3.010374249
Singapore,2021,5.280375302,-35.10658154
Singapore,2021,-4.838697099,-7.840143125
Singapore,2021,-7.000274465,20.3460299
Singapore,2021,2.910298137,16.09936692
Singapore,2021,-19.94324852,-3.667553726
Singapore,2021,-0.2604250519,32.77103912
Singapore,2021,11.61902444,-5.511902416
Singapore,2022,13.46244126,-18.76440297
Singapore,2022,-3.542896868,-17.39782079
Singapore,2022,2.883503949,13.57237373
Singapore,2022,6.826037499,3.821488741
Singapore,2022,13.23835889,-16.30529676
Singapore,2022,19.78182021,-18.9216504
Singapore,2022,-10.24467071,-36.21176935
Singapore,2022,4.304989859,18.3710143
Singapore,2022,-2.669209856,-14.65225186
Singapore,2022,-1.477295156,-2.915277245
Singapore,2022,9.102976719,5.214698685
Singapore,2022,-1.29763894,-15.90932865
Singapore,2023,-22.01149144,-3.287240694
Singapore,2023,0.2717079904,40.95843191
Singapore,2023,-3.585360948,0.809740191
Singapore,2023,-1.964672218,20.93008615
Singapore,2023,11.97119719,11.0884087
Singapore,2023,-3.882823248,-14.51878403
Singapore,2023,0.4659811412,12.8434616
Singapore,2023,4.592256129,-4.541446514
Singapore,2023,-0.9509542799,-10.87537123
Singapore,2023,-12.05909801,6.052484233
South Africa,2013,29.26588268,8.822484897
South Africa,2013,19.86721527,-12.0150551
South Africa,2013,18.46931089,-20.36034643
South Africa,2013,-19.26157533,-6.424325029
South Africa,2013,4.174430643,36.20807882
South Africa,2013,-21.06263973,-4.502317159
South Africa,2013,-218.8817049,61.25428576
South Africa,2013,29.51744082,425.3456221
South Africa,2014,-8.160316079,-26.75639767
South Africa,2014,26.93541205,6.419402152
South Africa,2014,6.390288502,-29.76893301
South Africa,2014,20.8852122,-7.755200937
South Africa,2014,-6.117425769,-12.57196622
South Africa,2014,4.070896389,29.19520791
South Africa,2014,5.161424881,1.020702933
South Africa,2014,15.55105095,-4.271238403
South Africa,2014,14.46293107,-17.92931889
South Africa,2014,13.79886489,-19.69297487
South Africa,2014,-12.99226599,-15.36057994
South Africa,2014,10.7562359,12.04873712
South Africa,2015,26.84227425,-12.80825004
South Africa,2015,-4.442466674,-31.99286418
South Africa,2015,1.214739913,18.77212007
South Africa,2015,7.246810545,-5.383812174
South Africa,2015,17.336432,12.13620401
South Africa,2015,2.007870805,-13.37848467
South Africa,2015,0.4268736011,14.25272306
South Africa,2015,23.71522278,11.53914847
South Africa,2015,2.488699205,-21.92673641
South Africa,2015,-9.815706198,4.469116901
South Africa,2015,-6.059958393,44.75045981
South Africa,2015,-9.028799801,-0.03521874743
South Africa,2016,12.098316,23.92583919
South Africa,2016,0.8516097748,-11.54330951
South Africa,2016,12.60283008,15.9044492
South Africa,2016,7.23384579,-0.1251169741
South Africa,2016,0.4692193377,4.545826688
South Africa,2016,-14.14219503,14.66677823
South Africa,2016,10.07230195,28.20950276
South Africa,2016,11.23232725,-10.95254117
South Africa,2016,-2.552022505,-10.28724736
South Africa,2016,-5.379321772,7.883409168
South Africa,2016,4.300942035,18.76900548
South Africa,2016,-9.495920047,5.133756431
South Africa,2017,7.962214108,34.23475663
South Africa,2017,-4.805609581,-3.150754581
South Africa,2017,13.3731101,23.0667127
South Africa,2017,-4.981617889,-8.983728774
South Africa,2017,-44.9083148,23.66229973
South Africa,2017,3.298212579,89.96847004
South Africa,2017,11.47005077,-0.2762471546
South Africa,2017,-27.37159455,8.140994888
South Africa,2017,22.3017637,75.37742512
South Africa,2017,-21.48221499,-14.13849237
South Africa,2017,-17.56136491,65.54265318
South Africa,2017,-29.24043999,59.02522908
South Africa,2018,13.91521248,36.67803963
South Africa,2018,13.31354951,-34.05131937
South Africa,2018,14.8333493,3.939657198
South Africa,2018,-15.79124385,-34.91143923
South Africa,2018,7.537467256,31.25632108
South Africa,2018,13.08641591,-15.28444388
South Africa,2018,-12.21360995,-16.9608848
South Africa,2018,13.41501792,22.2955348
South Africa,2018,4.925236467,-9.951236853
South Africa,2018,4.149524951,-3.615934873
South Africa,2018,23.69038528,-3.548360655
South Africa,2018,12.33484246,-35.59285332
South Africa,2019,4.391267882,-8.19644473
South Africa,2019,-8.048332624,-10.43104338
South Africa,2019,-3.827940279,9.936196348
South Africa,2019,-12.15229158,12.27224478
South Africa,2019,-30.78729174,26.4046103
South Africa,2019,-18.79595088,63.81466385
South Africa,2019,3.25607657,28.15004935
South Africa,2019,-4.115602766,-9.569567148
South Africa,2019,9.242501629,-0.9644136643
South Africa,2019,0.1260670693,-15.24504642
South Africa,2019,16.42995531,10.2973127
South Africa,2019,9.978698868,-17.75403487
South Africa,2020,-4.01199888,-0.2134842927
South Africa,2020,1.583906771,21.61727776
South Africa,2020,25.75263579,-7.148912479
South Africa,2020,-20.92322364,-27.64507572
South Africa,2020,-1.791805846,39.51167267
South Africa,2020,6.382302142,13.49008634
South Africa,2020,-3.628147871,-3.922577182
South Africa,2020,45.18391256,22.87071455
South Africa,2020,12.83531687,4.202394388
South Africa,2020,-9.553,-11.44009286
South Africa,2020,-16.1335416,27.31878818
South Africa,2020,-19.12962588,38.4735476
South Africa,2021,-17.1004333,53.40874465
South Africa,2021,-30.26719868,15.3903767
South Africa,2021,-9.717305318,39.78121291
South Africa,2021,7.678489397,24.65531713
South Africa,2021,23.77379204,-2.477767655
South Africa,2021,7.867566117,-35.62021671
South Africa,2021,-4.413020251,-9.991956022
South Africa,2021,-4.910556092,22.24483362
South Africa,2021,6.083101171,17.67753778
South Africa,2021,-17.95620426,-5.245862417
South Africa,2021,0.2857591717,31.2866874
South Africa,2021,12.26765697,-5.331866692
South Africa,2022,14.96149559,-17.93908796
South Africa,2022,-1.473737662,-17.1735337
South Africa,2022,3.958848247,12.54901387
South Africa,2022,9.270165025,5.437731042
South Africa,2022,14.88022289,-16.92873772
South Africa,2022,20.59421628,-19.64215415
South Africa,2022,-6.815043918,-34.83039776
South Africa,2022,5.553516747,16.20469874
South Africa,2022,-1.864503264,-15.10034731
South Africa,2022,-0.6060099512,-2.842013856
South Africa,2022,10.39500221,5.815401916
South Africa,2022,-0.7370230028,-16.64328281
South Africa,2023,-18.19804082,-0.7194849272
South Africa,2023,1.301994912,37.97824238
South Africa,2023,-2.119830094,1.200064453
South Africa,2023,1.027137224,22.82298763
South Africa,2023,5.447511123,0.3891971358
South Africa,2023,-2.680327794,-7.10863203
South Africa,2023,0.6500840043,11.74392919
South Africa,2023,6.385230751,-2.893104842
South Africa,2023,0.6097745274,-11.17704206
South Africa,2023,-9.625549367,6.730718478
South Korea,2013,-3.508344194,9.838341884
South Korea,2013,-23.21097294,1.355551067
South Korea,2013,-235.5806363,55.94922605
South Korea,2013,35.65835851,505.6224079
South Korea,2014,-24.68194017,-41.99778699
South Korea,2014,23.99279379,17.92573415
South Korea,2014,11.48996233,-22.7309669
South Korea,2014,24.96120397,-8.042889101
South Korea,2014,-12.53559129,-21.80558944
South Korea,2014,-5.495278211,24.58534544
South Korea,2014,1.363981863,6.817524808
South Korea,2014,17.6250555,2.068578469
South Korea,2014,14.57786876,-19.83719873
South Korea,2014,14.14629528,-19.4763373
South Korea,2014,-13.56006427,-16.1232058
South Korea,2014,21.77533569,28.47482918
South Korea,2015,27.60324909,-22.77065654
South Korea,2015,29.35432439,-0.50416484
South Korea,2015,20.33037621,-0.3855474774
South Korea,2015,29.51095942,0.4091562535
South Korea,2015,30.84177897,1.86123348
South Korea,2015,26.62132593,-3.221969943
South Korea,2015,-15.16654158,-26.02907604
South Korea,2015,14.84354728,15.56646436
South Korea,2015,-0.1511204891,-15.14427445
South Korea,2015,-17.78756637,0.03541912633
South Korea,2015,-45.70266583,13.01573052
South Korea,2015,-13.65210289,31.74277921
South Korea,2016,2.334573811,16.26646244
South Korea,2016,-0.3046481832,-2.85086247
South Korea,2016,7.116613989,10.33030777
South Korea,2016,5.603384902,4.310994031
South Korea,2016,-9.596081253,-3.386913911
South Korea,2016,-19.79866401,20.30106466
South Korea,2016,4.879121401,27.21654426
South Korea,2016,8.662017203,-8.460755242
South Korea,2016,-3.637839394,-8.65671133
South Korea,2016,-7.50425702,6.870666901
South Korea,2016,0.29393723,16.29458107
South Korea,2016,-13.18625695,5.964483435
South Korea,2017,4.447000603,33.65419029
South Korea,2017,-5.510843823,-0.1238403525
South Korea,2017,12.14103631,22.15740946
South Korea,2017,-5.784703488,-8.390021441
South Korea,2017,-43.84172723,25.53225978
South Korea,2017,5.508234149,92.98059674
South Korea,2017,10.89268878,-3.186715757
South Korea,2017,-32.22280449,4.852721204
South Korea,2017,15.57954067,67.56021857
South Korea,2017,-24.5898861,-9.036958552
South Korea,2017,-26.74273208,57.47860299
South Korea,2017,-35.67659764,63.31194773
South Korea,2018,23.163553,60.75496489
South Korea,2018,9.646209515,-43.52557499
South Korea,2018,16.45034399,10.43362762
South Korea,2018,-16.34722247,-36.45235427
South Korea,2018,7.405370217,31.69840464
South Korea,2018,11.59817817,-16.59163185
South Korea,2018,-14.69325919,-17.36502335
South Korea,2018,10.95912101,21.55031635
South Korea,2018,4.743437501,-7.57382766
South Korea,2018,0.2556037764,-7.201564508
South Korea,2018,20.06287127,-4.184765717
South Korea,2018,9.715538803,-34.48852909
South Korea,2019,0.5316258677,-9.122152236
South Korea,2019,-12.58284353,-10.5684349
South Korea,2019,-6.683644768,11.48366692
South Korea,2019,-18.02262866,9.622292631
South Korea,2019,-36.1034229,27.82521877
South Korea,2019,-23.44026709,64.05937816
South Korea,2019,0.8295099992,29.90181808
South Korea,2019,-7.854484636,-10.51484754
South Korea,2019,3.030331974,-3.980315406
South Korea,2019,-4.989351427,-13.85593094
South Korea,2019,12.42117261,10.63933081
South Korea,2019,2.614413046,-20.3265373
South Korea,2020,-14.31215965,-1.777208721
South Korea,2020,-4.731289842,25.60124205
South Korea,2020,23.43321885,-4.184013169
South Korea,2020,-23.74683208,-27.08731875
South Korea,2020,-4.792526783,38.68114731
South Korea,2020,0.4377459573,9.8597627
South Korea,2020,-11.51622236,-5.049382152
South Korea,2020,41.84799649,24.63845271
South Korea,2020,5.999429206,2.504849278
South Korea,2020,-14.20286585,-8.383360061
South Korea,2020,-20.2921991,28.13430865
South Korea,2020,-24.05854333,37.73354106
South Korea,2021,-19.63264994,56.37444991
South Korea,2021,-37.14577054,11.97303942
South Korea,2021,-8.839548478,48.34897527
South Korea,2021,11.80217448,29.43968003
South Korea,2021,26.23454799,-3.725800252
South Korea,2021,10.48573959,-35.876308
South Korea,2021,-2.499353908,-10.91706075
South Korea,2021,-6.172935216,18.57751605
South Korea,2021,3.754391118,16.21201377
South Korea,2021,-16.70953503,-1.859150256
